,Year,Month,Day,Amazon,AMD,Apple,Cisco,Google,IBM,Intel,Nvidia,TI
867,2011,6,10,186.5300,7.5900,40.6310,11.8320,255.0100,124.2679,16.5334,15.7780,25.8059
868,2011,6,13,186.2900,7.5400,40.7183,11.7850,252.6176,124.2602,16.5412,15.6674,25.4768
869,2011,6,14,189.9600,7.6700,41.4464,11.8007,254.4394,124.9837,16.8737,15.7964,25.9504
870,2011,6,15,185.9800,7.5000,40.7370,11.6128,251.7267,123.6206,16.5644,15.4554,25.3564
871,2011,6,16,183.6500,7.1900,40.5388,11.7772,250.4354,123.8795,16.5644,14.9209,25.1397
872,2011,6,17,186.3700,7.0000,39.9279,11.7146,242.7527,125.2274,16.3865,14.5706,25.0754
873,2011,6,20,187.7200,6.8900,39.3120,11.8476,242.5325,125.6691,16.4948,14.3955,25.1076
874,2011,6,21,194.2300,7.2200,40.5562,12.1371,246.7467,126.5829,16.7422,14.7089,25.7096
875,2011,6,22,191.6300,7.0600,40.2209,12.0198,243.7487,126.1717,16.5489,14.5061,25.4768
876,2011,6,23,194.1600,7.0600,41.2955,12.1058,240.3504,126.5068,16.7886,14.9393,25.7818
877,2011,6,24,192.5500,6.9000,40.6871,11.6833,237.6777,125.7072,16.3943,14.5061,25.3082
878,2011,6,27,201.2500,6.9200,41.3965,11.7772,241.6416,127.6491,16.5025,14.2020,25.4768
879,2011,6,28,202.3500,6.9500,41.7980,11.8398,247.0721,129.4692,16.6185,14.2849,25.6694
880,2011,6,29,204.1800,6.8900,41.6459,12.0041,249.0340,129.8728,16.5412,14.5061,25.5891
881,2011,6,30,204.4900,6.9900,41.8491,12.2154,253.4435,130.6420,17.1366,14.6905,26.3517
882,2011,7,1,209.4900,7.1100,42.7954,12.4110,260.7758,132.9189,17.4228,14.8840,26.9055
883,2011,7,5,213.1900,7.1400,43.5646,12.3089,266.4865,133.5967,17.3532,14.6352,26.4239
884,2011,7,6,214.1900,7.0000,43.8551,12.2225,267.9479,135.3330,17.5929,14.4416,26.3677
885,2011,7,7,216.7400,7.1500,44.5333,12.4896,273.5736,134.3963,17.9641,14.4969,26.8574
886,2011,7,8,218.2800,6.9500,44.8462,12.3639,266.2613,134.4039,17.8558,14.2204,26.3918
887,2011,7,11,212.5500,6.7600,44.1343,12.1204,263.9039,133.2616,17.6702,13.7228,26.0387
888,2011,7,12,211.2300,6.4300,44.1032,12.2539,267.2723,132.5458,17.3609,13.5384,25.0835
889,2011,7,13,213.5000,6.4800,44.6355,12.2304,269.3994,132.7514,17.3841,13.5108,24.8828
890,2011,7,14,210.3800,6.4400,44.6044,12.1204,264.7347,132.6829,17.2217,12.9763,24.6581
891,2011,7,15,212.8700,6.4300,45.4958,12.2461,299.1091,133.6805,17.2990,12.9947,24.7383
892,2011,7,18,211.5300,6.1800,46.6029,12.1283,297.7678,133.4824,17.2294,12.7182,24.4654
893,2011,7,19,218.0600,6.4800,46.9831,12.3011,301.5766,141.0446,17.8326,13.1053,25.2199
894,2011,7,20,215.5500,6.6000,48.2361,12.4267,297.9730,139.8566,17.7785,12.9394,25.0594
895,2011,7,21,213.2100,6.5000,48.2847,12.8431,303.7988,140.8085,17.6393,13.5477,25.3724
896,2011,7,22,216.5200,7.7500,49.0340,12.9295,309.4244,141.0217,17.8867,13.8241,25.5089
897,2011,7,25,213.4900,7.6300,49.6823,12.7881,309.7998,139.8947,17.8094,13.6030,25.2601
898,2011,7,26,214.1800,7.6600,50.2945,12.7959,311.5716,139.3082,17.7089,13.2712,25.3403
899,2011,7,27,222.5200,7.5100,48.9455,12.3246,303.9139,138.1050,17.4228,12.7735,24.3932
900,2011,7,28,223.9000,7.4200,48.8495,12.5760,305.7758,138.4478,17.4382,12.7459,24.2803
901,2011,7,29,222.5200,7.3400,48.6824,12.5446,302.1472,138.4858,17.2681,12.7459,23.9821
902,2011,8,1,221.3200,7.2200,49.4641,12.4346,303.6887,137.6481,17.1985,13.4278,24.0949
903,2011,8,2,211.7000,7.1100,48.4867,12.1440,296.4965,135.5920,16.7964,13.2896,23.4581
904,2011,8,3,209.9600,7.1600,48.9430,12.1675,300.8859,136.1860,17.0306,13.6490,23.6193
905,2011,8,4,201.4800,6.5000,47.0480,11.6412,289.0490,130.5886,16.2810,12.3496,22.5069
906,2011,8,5,202.7000,6.5600,46.5804,11.7355,289.8098,131.7310,16.2342,11.9348,21.9184
907,2011,8,8,193.7000,5.9400,44.0359,10.9500,273.2833,127.1342,15.7032,10.9948,21.1123
908,2011,8,9,205.0900,6.1800,46.6291,11.0443,286.9920,130.4919,16.0858,11.9164,21.8378
909,2011,8,10,194.1300,5.8500,45.3424,10.7850,274.7798,124.3195,15.5626,11.3727,21.3622
910,2011,8,11,198.3600,6.1700,46.5904,12.5053,281.3463,127.5243,16.2107,12.3588,22.0071
911,2011,8,12,202.3000,6.2100,47.0006,12.5603,282.1672,128.6486,16.1248,11.8703,21.9103
912,2011,8,15,202.9500,6.4300,47.8010,12.5917,278.8939,132.3122,16.3122,12.3219,22.1602
913,2011,8,16,197.6800,6.3400,47.4357,12.5681,269.7698,130.9737,16.2342,11.9717,21.7088
914,2011,8,17,195.9300,6.1400,47.4307,12.4503,266.8418,131.1573,16.1405,11.8058,21.7088
915,2011,8,18,182.5200,5.7900,45.6367,11.7905,252.6927,125.3062,15.4377,11.0040,20.4674
916,2011,8,19,178.9300,5.9800,44.3874,11.8455,245.7057,120.4952,14.9848,10.8105,20.0079
917,2011,8,22,177.5400,6.0500,44.4385,11.7905,249.3343,121.5966,15.1331,11.0040,20.2820
918,2011,8,23,193.5500,6.5000,46.5779,12.1283,259.6697,125.6810,15.3908,12.1929,21.1526
919,2011,8,24,193.7300,6.3400,46.8996,12.1440,261.9069,127.5472,15.4611,12.0178,21.0478
920,2011,8,25,192.0300,6.3700,46.5929,11.8455,260.2803,126.6447,15.1644,11.5017,20.4029
921,2011,8,26,199.2700,6.4900,47.8222,12.0340,263.6937,129.3676,15.4377,11.9901,20.5722
922,2011,8,29,206.5300,6.8300,48.6189,12.3639,269.8098,132.0293,15.8515,12.3127,21.0881
923,2011,8,30,210.9200,6.8400,48.6213,12.2775,270.6206,131.9451,15.8047,12.6076,21.1203
924,2011,8,31,215.2300,6.8300,47.9780,12.3089,270.7508,131.4862,15.7188,12.2666,21.1284
925,2011,9,1,212.5400,6.6800,47.5043,12.4267,266.5165,130.2777,15.6095,12.2390,20.6125
926,2011,9,2,210.0000,6.3200,46.6341,12.1047,262.6827,127.7155,15.3362,11.9072,20.2175
927,2011,9,6,216.1800,6.2700,47.3434,12.0026,261.3513,126.2852,15.2581,12.1468,20.0804
928,2011,9,7,219.9000,6.7600,47.8658,12.4739,267.2823,127.9679,15.6797,13.1329,20.8704
929,2011,9,8,217.2600,6.8100,47.8920,12.7959,267.7477,126.3923,15.5392,13.0684,20.7979
930,2011,9,9,211.3900,6.5200,47.0617,12.4267,262.6877,123.4246,15.3830,12.7919,21.0236
931,2011,9,12,216.5600,6.7100,47.3684,12.6388,265.3253,124.2277,15.8359,13.0961,21.1848
932,2011,9,13,219.5300,6.9600,47.9519,12.8431,265.0250,125.0003,16.2107,13.3910,21.4831
933,2011,9,14,222.5700,7.2100,48.5353,12.8273,266.3013,127.9143,16.4918,14.0822,21.9829
934,2011,9,15,226.7800,7.3400,48.9916,13.0944,271.5515,130.0942,16.8198,14.2849,22.3376
935,2011,9,16,239.3000,7.2000,49.9317,13.0552,273.6136,132.3122,17.1556,14.2481,22.4262
936,2011,9,19,241.6900,6.9200,51.3193,12.9687,273.6086,132.4193,17.1243,13.9532,22.3295
937,2011,9,20,233.2500,6.7400,51.5462,12.9845,273.5886,133.6354,17.3352,13.5937,22.2005
938,2011,9,21,231.8700,6.4800,51.3829,12.4425,269.8699,132.3352,17.1321,13.3357,21.6685
939,2011,9,22,223.2300,6.1200,50.0962,12.0418,260.5906,128.9698,16.8823,12.4509,21.1445
940,2011,9,23,223.6100,6.1700,50.4054,12.2618,263.0180,129.5205,17.3039,12.7090,21.9426
941,2011,9,26,229.8500,6.4000,50.2645,12.5603,266.2112,133.4748,17.3664,12.7366,22.0877
942,2011,9,27,224.2100,6.4900,49.7771,12.6231,269.9399,135.9223,17.6007,12.7551,22.5955
943,2011,9,28,229.7100,6.1500,49.4966,12.4425,264.6847,135.8000,17.4211,12.3680,22.0312
944,2011,9,29,222.4400,5.3100,48.6937,12.4503,264.0140,137.0390,17.3430,12.0639,21.9184
945,2011,9,30,216.2300,5.0800,47.5404,12.1754,257.7778,133.7502,16.6636,11.5293,21.4831
946,2011,10,3,211.9800,4.5300,46.7026,11.9319,248.0080,132.5417,16.1014,10.8842,21.3299
947,2011,10,4,212.5000,4.7200,46.4408,12.2868,251.2012,133.6507,16.5699,11.8888,21.9668
948,2011,10,5,219.5000,4.8300,47.1577,12.7442,252.6026,135.2646,17.0619,12.3127,22.7326
949,2011,10,6,221.5100,4.8500,47.0480,13.2094,257.6126,138.9665,17.2024,12.8012,22.8293
950,2011,10,7,224.7400,4.7300,46.1042,13.1385,257.8178,139.5018,17.4055,13.0408,23.3372
951,2011,10,10,231.3200,4.8400,48.4742,13.4776,268.8539,142.7372,17.8662,13.6214,24.0304
952,2011,10,11,235.4800,4.8600,49.9055,13.3987,271.8618,141.4981,17.9521,13.4739,23.8773
953,2011,10,12,236.8100,4.9300,50.1424,13.6037,274.5245,142.3548,18.0536,13.4647,23.9417
954,2011,10,13,236.1500,4.9700,50.9203,13.7378,279.7748,142.8902,18.2644,14.2481,24.5060
955,2011,10,14,246.7100,4.9200,52.6121,13.8403,296.1361,145.7278,18.3503,14.4877,24.9333
956,2011,10,17,242.3300,4.6700,52.3615,13.5407,291.4965,142.7142,18.1785,13.7688,24.3529
957,2011,10,18,243.8800,4.8300,52.6421,13.8088,295.5505,136.8325,18.2722,14.2665,24.9010
958,2011,10,19,231.5300,4.7300,49.6973,13.5328,290.6407,135.6776,18.9281,13.9808,24.3851
959,2011,10,20,233.6100,4.5400,49.2846,13.5564,292.1271,135.5705,18.4362,13.2804,24.1433
960,2011,10,21,234.7800,4.7200,48.9804,13.7063,295.5405,138.9206,18.7642,13.3449,24.5544
961,2011,10,24,237.6100,5.0600,50.5887,13.8325,298.5085,139.3948,19.2014,13.8426,25.5459
962,2011,10,25,227.1500,4.9100,49.5913,13.8956,291.8719,137.9492,19.2327,13.3173,24.9655
963,2011,10,26,198.4000,5.1000,49.9441,13.8877,293.4485,139.1807,19.2873,13.4739,24.9897
964,2011,10,27,206.7800,5.5400,50.4540,14.5422,299.6346,142.1712,19.6231,14.0545,25.7922
965,2011,10,28,217.3200,5.9400,50.4865,14.6369,300.3704,143.3721,19.5060,14.3771,25.5328
966,2011,10,31,213.5100,5.8300,50.4653,14.6132,296.6166,141.2151,19.1624,13.6398,24.9087
967,2011,11,1,212.1000,5.3000,49.4342,13.8719,289.6146,138.7064,18.6626,12.9578,24.2035
968,2011,11,2,215.6200,5.4600,49.5464,14.0769,292.7027,140.6721,18.6236,12.7366,24.3656
969,2011,11,3,218.2900,5.7300,50.2521,14.3372,299.0490,143.2573,19.0648,13.5016,25.2248
970,2011,11,4,216.4800,5.6700,49.8993,14.2189,298.3684,142.5536,18.7024,13.6583,25.7679
971,2011,11,7,217.0000,5.6800,49.8357,14.2031,304.4695,143.2726,19.1278,13.5845,25.5571
972,2011,11,8,217.9900,5.7500,50.6460,14.4397,306.4765,143.7948,19.4981,13.8979,25.5733
973,2011,11,9,211.2200,5.3800,49.2809,13.8877,300.7758,139.9475,18.7812,13.1974,24.5682
974,2011,11,10,210.7900,5.6600,48.0266,14.6763,297.8378,140.7999,18.9545,13.3357,24.8114
975,2011,11,11,217.3900,5.9500,47.9519,14.9996,304.4795,143.8947,19.5768,13.8057,25.5328
976,2011,11,14,218.9300,5.7900,47.2836,14.9365,306.8068,143.8716,19.4035,13.5384,25.2572
977,2011,11,15,217.8300,5.7600,48.4767,15.0785,308.5886,144.9467,19.9629,13.7135,25.2491
978,2011,11,16,211.9900,5.6800,47.9705,14.8261,306.0410,143.3110,19.6477,13.4371,25.5004
979,2011,11,17,204.5200,5.4400,47.0530,14.5738,300.7357,142.6276,19.1751,12.9578,24.6331
980,2011,11,18,197.1400,5.4700,46.7450,14.5264,297.7377,142.2513,19.1357,12.8380,24.3575
981,2011,11,21,189.2500,5.4200,46.0057,14.1952,290.7608,139.3638,18.5684,13.4831,23.6847
982,2011,11,22,192.3400,5.3000,46.9408,14.1321,290.2903,139.2333,18.3085,13.8979,23.2551
983,2011,11,23,188.9900,5.0500,45.7539,13.7299,285.3403,136.6530,17.8831,13.3080,22.6472
984,2011,11,25,182.4000,4.9900,45.3275,13.8009,281.7818,135.9696,17.9067,12.9394,22.5256
985,2011,11,28,194.1500,5.3000,46.8921,14.2031,294.3894,139.9244,18.4818,13.6675,23.2632
986,2011,11,29,188.3900,5.3200,46.5281,13.9429,291.7567,138.9492,18.5763,13.7412,23.2146
987,2011,11,30,192.2900,5.6900,47.6501,14.6999,299.9950,144.3707,19.6241,14.4048,24.3980
988,2011,12,1,197.1300,5.7000,48.3645,14.6526,307.1922,145.4843,19.6320,14.5799,24.4872
989,2011,12,2,196.0300,5.6500,48.5852,14.6290,310.4905,145.6456,19.4114,14.4877,24.2926
990,2011,12,5,196.2400,5.7600,48.9979,14.8182,313.1382,146.5517,19.7029,14.2665,24.5034
991,2011,12,6,191.9900,5.6600,48.7410,14.7709,312.1972,148.1644,19.9707,14.0638,24.6574
992,2011,12,7,195.3200,5.7200,48.5091,14.9760,312.0070,149.0167,20.2150,13.9808,24.8600
993,2011,12,8,190.4800,5.4700,48.7049,14.6447,308.3333,147.1199,19.4665,13.5384,24.2521
994,2011,12,9,193.0300,5.5400,49.0739,14.8892,314.0240,149.4084,19.7029,13.7320,24.2683
995,2011,12,12,189.5200,5.3000,48.8520,14.6132,313.0080,147.5807,18.9072,13.3910,23.6117
996,2011,12,13,180.5100,5.1800,48.4742,14.5659,313.1281,146.7897,18.5606,13.0223,23.0281
997,2011,12,14,180.2100,5.0700,47.3995,14.1794,309.3443,144.9236,18.3636,12.5155,22.7282
998,2011,12,15,181.2600,5.0400,47.2437,14.2268,310.0801,143.9714,18.3636,12.4049,23.1092
999,2011,12,16,181.2600,5.1300,47.5030,14.1479,313.2933,140.9688,18.3006,12.4509,23.2551
1000,2011,12,19,179.3300,4.8600,47.6514,13.9507,311.2262,140.4466,18.1982,12.1284,22.6553
1001,2011,12,20,182.5200,5.1900,49.3644,14.5186,315.5005,143.7871,18.7812,12.8104,23.8225
1002,2011,12,21,174.3500,5.0800,49.4267,14.1321,313.2232,139.3562,18.6551,12.6445,23.1497
1003,2011,12,22,179.0300,5.4500,49.6886,14.2977,315.1652,139.7939,18.9230,13.1882,23.9116
1004,2011,12,23,177.2800,5.4100,50.2845,14.5659,316.8869,141.8750,19.2223,13.0592,24.0981
1005,2011,12,27,176.2700,5.3800,50.6834,14.6526,320.4454,142.0286,19.3484,12.9578,24.0170
1006,2011,12,28,173.8900,5.2800,50.1985,14.3214,320.1702,141.2913,19.0884,12.6353,23.5631
1007,2011,12,29,173.8600,5.3400,50.5077,14.3924,321.5215,142.9731,19.3405,12.8749,23.7820
1008,2011,12,30,173.1000,5.4000,50.4927,14.2583,323.2733,141.2069,19.1042,12.7735,23.5955
1009,2012,1,3,179.0300,5.4800,51.2694,14.7410,333.0380,143.0652,19.3326,12.9394,24.1224
1010,2012,1,4,177.5100,5.4600,51.5449,15.0258,334.4745,142.4816,19.7817,13.0869,23.9684
1011,2012,1,5,177.6100,5.4600,52.1172,14.9704,329.8348,141.8059,20.0101,13.5569,24.1386
1012,2012,1,6,182.6100,5.4300,52.6620,14.9150,325.3353,140.1779,19.8919,13.4002,24.1386
1013,2012,1,9,178.5600,5.5900,52.5785,15.0100,311.5415,139.4483,20.0653,13.4002,24.4466
1014,2012,1,10,179.3400,5.7100,52.7667,14.8992,311.8819,139.2333,20.1598,13.3449,24.8600
1015,2012,1,11,178.9000,5.8100,52.6807,15.0891,313.2933,140.0089,20.3252,13.0776,24.9087
1016,2012,1,12,175.9300,5.8200,52.5361,15.1524,315.1351,138.6497,20.2859,12.9947,25.4274
1017,2012,1,13,178.4200,5.6600,52.3391,15.0812,312.8078,137.5822,19.8053,12.6537,25.0870
1018,2012,1,17,181.6600,5.7300,52.9487,15.2790,314.6046,138.2273,19.7265,12.4602,25.1842
1019,2012,1,18,189.4400,5.9700,53.4986,15.4610,316.7718,139.0490,20.0022,12.8841,27.3322
1020,2012,1,19,194.4500,6.2200,53.3290,15.6588,320.1051,138.6266,20.1913,13.2251,27.4133
1021,2012,1,20,190.9300,6.4200,52.4002,15.7617,293.2883,144.7701,20.7822,13.1053,27.2674
1022,2012,1,23,186.0900,6.5200,53.2866,15.6905,293.0530,145.8912,21.0421,13.4647,26.9026
1023,2012,1,24,187.0000,6.5300,52.4139,15.6826,290.7558,147.3887,21.1918,13.7688,26.3596
1024,2012,1,25,187.8000,6.7300,55.6866,15.6905,285.0300,147.2351,21.1918,13.6859,26.5865
1025,2012,1,26,193.3200,6.7700,55.4335,15.6905,284.3343,146.6592,21.0737,13.5569,26.2299
1026,2012,1,27,195.3700,6.8200,55.7639,15.4768,290.2803,146.2598,21.0579,13.7412,26.5721
1027,2012,1,30,192.1500,6.7400,56.4783,15.4768,289.1341,147.8265,21.0658,13.6398,26.2217
1028,2012,1,31,194.4400,6.7100,56.9109,15.5480,290.3453,147.9032,20.8137,13.6122,26.3847
1029,2012,2,1,179.4600,6.9000,56.8747,15.6667,290.7057,147.9186,20.9161,13.7596,26.7758
1030,2012,2,2,181.7200,6.9300,56.7413,15.6667,292.8478,147.0816,20.8688,14.2757,26.9388
1031,2012,2,3,187.6800,7.0800,57.3098,15.8962,298.4635,148.7019,21.2341,14.5799,27.6477
1032,2012,2,6,183.1400,6.9200,57.8447,15.9753,304.8499,148.0721,21.2182,14.4693,27.3869
1033,2012,2,7,184.1900,7.1300,58.4506,15.9832,303.6887,148.4792,21.1547,14.5061,27.2403
1034,2012,2,8,185.4800,7.2500,59.4293,16.1652,305.2302,148.7489,21.3215,15.0314,27.5825
1035,2012,2,9,184.9800,7.2400,61.4852,15.8250,306.0360,148.8878,21.3294,15.0222,27.5418
1036,2012,2,10,185.5400,7.0500,61.5163,15.7459,303.2583,148.3404,21.2023,14.6536,27.1832
1037,2012,2,13,191.5900,7.2900,62.6608,15.8487,306.4064,148.4946,21.2023,14.8840,27.1017
1038,2012,2,14,191.3000,7.3200,63.5161,15.8804,305.1852,148.1862,21.2659,14.9669,27.0692
1039,2012,2,15,184.4700,7.3000,62.0462,15.7538,303.0831,148.2093,21.1071,14.9024,27.2240
1040,2012,2,16,179.9300,7.5900,62.6122,15.9753,303.5636,148.8030,21.3056,15.1605,27.6314
1041,2012,2,17,182.5000,7.4200,62.6010,16.0544,302.6226,149.1113,21.7344,14.6075,27.3706
1042,2012,2,21,182.2600,7.2800,64.1881,16.1098,307.3073,149.0882,21.5676,14.6812,27.1180
1043,2012,2,22,180.5800,7.1400,63.9624,15.9199,304.2743,149.4582,21.2262,14.5799,26.8573
1044,2012,2,23,178.8900,7.2900,64.3800,16.0070,303.3584,152.3414,21.1706,14.6628,27.1506
1045,2012,2,24,179.1300,7.4600,65.1306,15.9358,305.2552,152.4571,21.2023,14.5522,27.1506
1046,2012,2,27,178.5300,7.4700,65.5482,15.9595,304.9600,152.2798,21.3532,14.2573,26.9795
1047,2012,2,28,183.8000,7.5200,66.7513,15.9832,309.5045,152.6267,21.6312,14.1283,27.4766
1048,2012,2,29,179.6900,7.3500,67.6278,15.7300,309.4344,151.6630,21.3453,13.9624,27.1751
1049,2012,3,1,180.0400,7.5100,67.8809,15.7300,311.5115,152.2798,21.3294,14.0545,27.0284
1050,2012,3,2,179.3000,7.4600,67.9694,15.6351,310.9359,153.2666,21.3770,14.1744,26.7432
1051,2012,3,5,180.2600,7.0700,66.4708,15.5085,307.4324,154.6928,21.0753,13.6951,26.2299
1052,2012,3,6,181.0900,6.9000,66.1093,15.4135,302.7828,152.0717,21.1309,13.5661,26.1728
1053,2012,3,7,183.7700,7.1700,66.1629,15.3581,303.7037,152.4648,21.3691,13.6490,26.6047
1054,2012,3,8,187.6400,7.4700,67.5717,15.5718,303.8739,154.0375,21.3135,13.6951,26.5639
1055,2012,3,9,184.3200,7.5800,67.9681,15.6667,300.4254,154.6619,21.4962,13.6583,26.2951
1056,2012,3,12,183.3900,7.5000,68.8197,15.6905,302.8779,154.9548,21.4326,13.4463,26.0017
1057,2012,3,13,184.5900,7.7600,70.8269,15.9991,309.1992,157.0980,21.8297,13.6306,26.3114
1058,2012,3,14,182.2600,7.7600,73.5049,15.9832,308.3033,157.8227,21.8059,13.2435,26.0832
1059,2012,3,15,184.4300,8.2500,73.0037,15.7538,310.8759,158.8095,22.0361,13.4371,26.7106
1060,2012,3,16,185.0500,8.2000,73.0050,15.8487,312.8328,158.8172,22.0203,13.4555,26.9062
1061,2012,3,19,185.5200,8.1800,74.9411,15.9358,317.3073,158.5936,22.0282,13.4924,27.5744
1062,2012,3,20,192.3300,8.0600,75.5471,16.2760,317.0621,157.4604,22.0361,13.2712,27.3625
1063,2012,3,21,191.7300,8.0400,75.1157,16.2206,320.3103,157.7995,22.0600,13.3265,27.3869
1064,2012,3,22,192.4000,8.0300,74.7217,16.1257,323.3484,158.4163,22.1553,13.3080,27.2403
1065,2012,3,23,195.0400,8.0900,74.3115,16.2444,321.6166,158.4086,22.1394,13.4094,27.1751
1066,2012,3,26,202.8700,8.2400,75.6742,16.4896,324.9900,160.1740,22.3855,13.5661,27.6966
1067,2012,3,27,205.4400,8.1900,76.6093,16.5450,323.8338,159.7192,22.3855,13.6583,27.5988
1068,2012,3,28,201.1600,8.0800,77.0007,16.6795,328.2082,159.8040,22.0759,13.9716,27.1588
1069,2012,3,29,204.6100,8.1200,76.0333,16.6400,324.5295,160.5594,22.3617,14.0361,27.0447
1070,2012,3,30,202.5100,8.0200,74.7479,16.7349,320.9409,160.8524,22.3300,14.1928,27.3869
1071,2012,4,2,198.0500,8.2000,77.1267,16.7666,323.7838,161.4846,22.5364,14.1283,27.1017
1072,2012,4,3,199.6600,7.9800,78.4594,16.5362,321.6316,161.5077,22.3220,13.8979,26.5639
1073,2012,4,4,193.9900,7.8100,77.8348,16.1709,317.8929,158.8481,22.1791,13.5016,26.2054
1074,2012,4,5,194.3900,7.8700,79.0030,16.0597,316.4765,158.4009,22.2903,13.4831,26.4499
1075,2012,4,9,191.8700,7.7500,79.3209,15.8532,315.7357,157.9923,22.0441,13.3080,26.1891
1076,2012,4,10,186.9800,7.5300,78.3497,15.5275,313.7437,155.9802,21.7979,13.0500,25.8225
1077,2012,4,11,187.9700,7.6400,78.0704,15.9008,318.2983,156.1729,22.1156,13.2159,26.0669
1078,2012,4,12,190.6900,7.9200,77.6428,15.9326,325.8308,158.2853,22.6158,13.5292,26.4906
1079,2012,4,13,188.4600,7.7300,75.4560,15.7658,312.6126,156.3426,22.3061,13.0500,26.2217
1080,2012,4,16,185.5000,7.7000,72.3267,15.6705,303.3383,156.2809,22.5603,12.8933,26.2380
1081,2012,4,17,188.3900,7.9400,76.0133,15.9485,305.0901,159.9273,22.6079,12.9210,26.7106
1082,2012,4,18,191.0700,7.9700,75.8438,15.9326,304.0290,154.2842,22.1950,12.7827,26.6617
1083,2012,4,19,191.1000,7.9700,73.2381,15.8135,299.9500,153.8063,21.9885,12.5892,26.5965
1084,2012,4,20,189.9800,7.7600,71.4353,15.8135,298.3283,153.8756,21.9170,12.3404,26.4580
1085,2012,4,23,188.2400,7.3900,71.2757,15.6308,299.0991,153.1201,21.7979,12.1929,25.9854
1086,2012,4,24,190.3300,7.3100,69.8520,15.4243,300.9359,154.1840,21.6867,11.8150,25.5536
1087,2012,4,25,194.4200,7.3900,76.0507,15.4799,305.1652,156.9362,22.1235,12.0547,26.0506
1088,2012,4,26,195.9900,7.4500,75.7640,15.5673,308.0430,158.4857,22.4094,12.0639,26.1735
1089,2012,4,27,226.8500,7.3300,75.1780,15.8691,307.7978,159.4339,22.5364,11.9625,26.3537
1090,2012,4,30,231.9000,7.3600,72.8067,16.0120,302.7277,159.6421,22.5523,11.9809,26.1653
1091,2012,5,1,230.0400,7.5900,72.5761,15.8691,302.5175,160.3513,22.9891,12.1929,26.0916
1092,2012,5,2,230.2500,7.6300,73.0561,15.7579,303.9339,160.3976,23.1717,11.8427,26.2882
1093,2012,5,3,229.4500,7.4100,72.5374,15.6626,305.8158,159.7654,22.8438,11.6399,25.7147
1094,2012,5,4,223.9900,7.1800,70.4716,15.1860,298.7838,158.0309,22.3159,11.2989,25.0594
1095,2012,5,7,225.1600,7.1800,70.9990,15.1542,304.0791,157.0750,22.2039,11.4925,25.0758
1096,2012,5,8,223.9000,7.0300,70.8369,14.8604,306.7017,155.9756,21.8919,11.4833,25.0921
1097,2012,5,9,222.9800,6.8600,70.9616,14.9160,304.8799,155.7821,21.7480,11.5293,25.0676
1098,2012,5,10,226.6900,6.7800,71.1286,13.3513,307.1371,155.2944,21.7880,11.4464,25.2150
1099,2012,5,11,227.6800,6.7800,70.6536,13.1130,302.9179,155.7356,22.0999,12.1745,25.1822
1100,2012,5,14,222.9300,6.7500,69.5951,13.2719,302.3023,154.3964,21.6120,12.1007,25.0921
1101,2012,5,15,224.3900,6.6000,68.9656,13.1369,305.8609,154.0867,21.5000,11.9809,24.8136
1102,2012,5,16,224.0600,6.3900,68.0816,13.2560,314.7798,154.6208,21.1961,11.7413,24.5433
1103,2012,5,17,218.3600,6.1300,66.0918,13.1448,311.8368,153.1964,20.9481,11.6584,24.0436
1104,2012,5,18,213.8500,6.0100,66.1242,13.0813,300.5005,151.6404,20.8521,11.1330,23.5357
1105,2012,5,21,218.1100,6.3000,69.9766,13.2401,307.3624,153.0958,20.9161,11.3266,24.1501
1106,2012,5,22,215.3300,6.1600,69.4393,13.2878,300.7007,152.3681,20.8201,11.1883,24.0518
1107,2012,5,23,217.2800,6.0800,71.1336,13.2560,305.0350,151.8262,20.3482,11.4648,23.8715
1108,2012,5,24,215.2400,6.0200,70.4803,13.0177,302.1321,151.8030,20.5162,11.1607,23.6667
1109,2012,5,25,212.8900,6.2200,70.1026,12.9701,296.0611,150.4172,20.5882,11.4280,23.7077
1110,2012,5,29,214.7500,6.4600,71.3468,13.1766,297.4675,152.0894,20.8681,11.7229,24.0518
1111,2012,5,30,209.2300,6.1500,72.2070,13.0177,294.4094,150.5953,20.9001,11.5846,23.7159
1112,2012,5,31,212.9100,6.0800,72.0275,12.9701,290.7207,149.3334,20.6682,11.4556,23.3309
1113,2012,6,1,208.2200,5.7300,69.9405,12.6762,285.7758,146.3761,20.1083,11.0409,22.1184
1114,2012,6,4,214.5700,5.6300,70.3519,12.7953,289.5846,145.9581,20.0283,10.8105,22.1922
1115,2012,6,5,213.2100,5.8300,70.1699,12.8033,285.4905,146.4691,20.3402,11.1238,22.5117
1116,2012,6,6,217.6400,6.0200,71.2458,13.2560,290.5756,150.1772,20.8521,11.4187,23.4292
1117,2012,6,7,218.8000,5.7600,71.2782,13.1686,289.4044,150.5257,20.7482,10.9579,23.1261
1118,2012,6,8,218.4800,5.9100,72.3504,13.2878,290.5155,151.0675,21.1241,11.1699,23.3636
1119,2012,6,11,216.5000,5.6900,71.2096,13.0892,284.5345,149.0315,20.7881,11.2989,22.6509
1120,2012,6,12,216.4200,5.9100,71.8318,13.3354,282.8328,150.6107,21.2121,11.5293,23.1342
